,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,GroupedTenure_13-24,GroupedTenure_25-36,GroupedTenure_37-60,GroupedTenure_61-72
2941,1,0,1,1,18,1,1,0.72030261347932,0.2819149561697448,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.4460945182666053,True,False,False,False
2942,1,0,0,0,46,1,0,-1.7172803775282268,-0.08902673064554507,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.5971009463411476,False,False,True,False
2943,1,0,0,0,3,1,0,0.589060047172139,-0.8731417556848461,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.5150823765801676,False,False,False,False
2944,0,0,0,1,12,1,1,-0.3869665822350305,-0.49554367229792035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5101657161049841,False,False,False,False
2945,1,0,0,0,14,0,1,-0.03101263924581062,-0.18959281869224454,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.15758271763603326,True,False,False,False
2946,1,1,0,0,5,1,1,0.3840576537171424,-0.7343491993299408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.4662628327109443,False,False,False,False
2947,1,0,1,1,28,1,0,0.9913598776123596,0.6428050078900198,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.8155264543749763,False,True,False,False
2948,1,1,1,0,59,1,1,0.87712710843751,1.088252078458216,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1.1358863487465445,False,False,True,False
2949,1,0,0,0,10,1,1,-0.3756531597391316,-0.5592782872327137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.5575767533159679,False,False,False,False
2950,0,0,1,0,21,1,0,0.6241351836163646,0.3261500338154901,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.45226034234038215,True,False,False,False
2951,0,1,0,0,5,0,0,-0.3439959887922087,-1.067096982070116,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.9537222172732652,False,False,False,False
2952,0,0,1,1,10,1,0,-1.2818910697914279,-0.9832461951999373,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.1750985513136551,False,False,False,False
2953,1,1,0,0,5,1,1,0.41284170771777295,-0.6614906012353883,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.3993513704515263,False,False,False,False
2954,1,0,1,0,9,1,1,0.6029628636331805,-0.21541021351821021,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.014160975908186314,False,False,False,False
2955,0,0,0,0,11,1,1,0.9483155529109393,0.04234525828513898,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.3240412734547109,False,False,False,False
2956,1,0,1,0,47,1,0,0.4632406901170612,0.7914655245711636,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.7742890340360891,False,False,True,False
2957,1,0,0,0,3,0,0,-0.5125032108931925,-1.4608435428625353,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,-1.320949198552532,False,False,False,False
2958,1,0,0,0,1,1,1,0.5155725245982006,-1.6819721906123726,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-1.1862439294047558,False,False,False,False
2959,1,0,0,1,23,0,0,-0.5412272953353493,-0.05730397155167076,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.2078141262366238,True,False,False,False
2960,0,1,0,0,16,1,1,0.8879946494694732,0.24440716114210717,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.46687528971446784,True,False,False,False
2961,1,0,0,0,27,1,0,0.6408877351753185,0.49081797347345985,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.5885384093025534,False,True,False,False
2962,1,0,1,1,68,1,0,-1.3042940522940567,0.3152040089329687,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.1460540778621301,False,False,False,True
2963,0,0,0,0,2,0,0,-0.14552446716863754,-1.526495053302547,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.261707089430572,False,False,False,False
2964,1,0,0,1,5,1,0,-1.6928921615192432,-1.37823431502872,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-1.6196459908177931,False,False,False,False
2965,1,1,0,0,67,1,1,0.5110844877617526,1.0257202040367608,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9753853950526113,False,False,False,True
2966,0,0,0,0,52,1,0,0.05746342556460705,0.6966788230758724,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.5756514333631988,False,False,True,False
2967,1,0,1,0,29,1,1,0.7242781750374898,0.5541374123980319,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6642066740137785,False,True,False,False
2968,0,0,0,0,1,1,0,0.3804256077548621,-1.732684926510665,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2681125966509772,False,False,False,False
2969,0,0,0,0,4,1,1,0.38163714043831065,-0.871338538993148,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5764573338301265,False,False,False,False
2970,0,0,0,0,69,1,1,0.7153202302137172,1.1246313450868382,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.115968379103902,False,False,False,True
2971,0,0,0,0,16,0,1,-0.6152045393759158,-0.2864842730642491,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.4132244503009246,True,False,False,False
2972,1,0,1,0,24,1,1,0.8616131631076211,0.5011070841573678,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6634563596452824,True,False,False,False
2973,0,0,0,0,42,1,1,1.0490489682310777,0.924505626619274,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,1.05734939899358,False,False,True,False
2974,0,0,0,0,60,0,1,-0.1653719629716863,0.6935154611963802,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5053098804968401,False,False,True,False
2975,1,0,0,1,10,1,0,0.9014834099890204,-0.06900104998543476,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.22113668560430727,False,False,False,False
2976,0,0,0,0,9,1,1,0.10219223193858358,-0.43233440198255185,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,-0.31070078323115524,False,False,False,False
2977,0,0,1,0,24,1,1,0.36459768496805867,0.2869598137425468,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.3424333027004121,True,False,False,False
2978,1,0,0,0,18,1,0,-1.7172803775282268,-0.6846365790618897,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.072272121362727,True,False,False,False
2979,0,0,1,1,72,1,1,1.2329285481754917,1.3393718881443193,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.443262978586837,False,False,False,True
2980,0,0,1,1,64,1,1,0.7440195726984029,1.0588896314277134,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0722780313061804,False,False,False,True
2981,1,0,0,0,2,1,0,-1.7713361169273132,-1.9399925598139613,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-2.097217117712987,False,False,False,False
2982,1,0,1,0,68,1,1,0.8207986466053634,1.167623140105163,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.1820930109712067,False,False,False,True
2983,0,0,1,1,1,1,1,1.0267043864979604,-1.4901742885427873,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.8773070830519986,False,False,False,False
2984,0,0,1,0,59,1,0,-1.6928921615192432,0.13050852405897076,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.4144556093729332,False,False,True,False
2985,1,0,1,0,50,1,1,0.9552753005672663,0.9993640149989421,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,1.0886789284080916,False,False,True,False
2986,0,0,1,1,72,1,1,1.1550767974212122,1.3265378963665908,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,1.4095689779695815,False,False,False,True
2987,0,0,0,0,57,1,0,0.8925026435941836,1.0758631429557708,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,1.1306615505137771,False,False,True,False
2988,0,1,0,0,18,1,0,-1.6928921615192432,-0.6649711973330871,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-1.0489213822029846,True,False,False,False
2989,0,0,0,0,62,1,1,1.2247800451880988,1.2476673349311036,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1.3677627129248597,False,False,False,True
2990,1,0,1,0,24,1,0,-1.7131916326181411,-0.427662926542057,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.8658854211411645,True,False,False,False
2991,1,0,1,1,37,0,0,-0.5599488391753421,0.2171555563481374,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.005218700728650104,False,False,True,False
2992,0,0,1,1,5,1,1,0.7232851440845012,-0.5086332897888061,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,-0.1833672325715155,False,False,False,False
2993,0,0,0,0,3,1,1,0.3670422317200903,-0.992590596437682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6778379180569799,False,False,False,False
2994,1,0,1,0,29,1,1,0.5020731983618899,0.5055058384576957,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.5582280967808262,False,True,False,False
2995,0,0,1,0,31,1,1,-0.21944401145289272,0.23897462722649995,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.12665611941096458,False,True,False,False
2996,1,0,1,1,24,1,1,-1.656944979867047,-0.5104170828824925,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.9142875011934258,True,False,False,False
2997,0,0,1,0,18,1,0,0.49074242006332297,0.21234257961135458,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3211895374626279,True,False,False,False
2998,0,0,1,1,17,1,0,0.8403989166805887,0.27090567448089664,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.47361609983769776,True,False,False,False
2999,0,0,0,0,69,1,1,0.3010605553247911,0.9608741857456136,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.8600834463751614,False,False,False,True
3000,0,0,0,1,48,1,0,-1.7254870843275767,-0.06464153733196545,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.5802352662100855,False,False,True,False
